,place_id,name,formatted_phone_number,opening_hours,website
598,ChIJC1KfzRUQyUwRY4VGOAEsQRk,La Socca,(514) 766-2824,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 5:00 – 8:30 PM', 'Wednesday: 5:00 – 8:30 PM', 'Thursday: 5:00 – 8:30 PM', 'Friday: 5:00 – 8:30 PM', 'Saturday: 5:00 – 8:30 PM', 'Sunday: Closed']}",http://www.lasocca.com/
599,ChIJY1doBg0RyUwR1Q1mCpeL4IQ,Sushi Bae,(438) 387-3868,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 10:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 12:00 – 10:00 PM', 'Sunday: 3:00 – 9:00 PM']}",https://www.sushibae.ca/
600,ChIJabsM61APyUwRtku1csR9p4s,La Maison d’Anita,(450) 486-1269,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 11:00 AM – 7:00 PM', 'Wednesday: 11:00 AM – 7:00 PM', 'Thursday: 11:00 AM – 7:00 PM', 'Friday: 11:00 AM – 7:00 PM', 'Saturday: 11:00 AM – 7:00 PM', 'Sunday: 11:00 AM – 7:00 PM']}",https://www.facebook.com/lamaisondanita.empanadas/
601,ChIJS4L6g2QQyUwRmljDJmPvYTM,Garage Café,(514) 768-4630,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 11:00 AM – 8:00 PM', 'Thursday: 11:00 AM – 8:00 PM', 'Friday: 11:00 AM – 8:00 PM', 'Saturday: 11:00 AM – 8:00 PM', 'Sunday: 11:00 AM – 8:00 PM']}",http://www.bistrogaragecafe.com/
602,ChIJOeqGnqsRyUwR-2ZqUhsBCLg,Janine Café-Brunch,(514) 543-5372,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 9:00 AM – 2:00 PM', 'Thursday: 9:00 AM – 2:00 PM', 'Friday: 9:00 AM – 2:00 PM', 'Saturday: 9:00 AM – 2:00 PM', 'Sunday: 9:00 AM – 2:00 PM']}",https://www.janinecafe.ca/
603,ChIJXaG4cocayUwRrGRw1CEDha8,Café Cantina,(514) 903-3511,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 10:00 PM', 'Thursday: 11:00 AM – 10:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: Closed']}",http://www.cafe-cantina.ca/
604,ChIJ95lIFgwQyUwROvwZJrp7UpU,Restaurant Chez Carl Pizza & Vin - Île-des-Soeurs,(514) 362-9798,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: 5:00 – 8:00 PM', 'Tuesday: 5:00 – 8:00 PM', 'Wednesday: 5:00 – 8:00 PM', 'Thursday: 5:00 – 8:30 PM', 'Friday: 5:00 – 8:30 PM', 'Saturday: 5:00 – 8:30 PM', 'Sunday: Closed']}",http://chezcarl.com/
605,ChIJf7v4TgkQyUwRbv_t0470Ixk,Le Petit Sao (île des soeurs),(438) 333-3888,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30 AM – 8:00 PM', 'Tuesday: 11:30 AM – 8:00 PM', 'Wednesday: 11:30 AM – 8:00 PM', 'Thursday: 11:30 AM – 8:00 PM', 'Friday: 11:30 AM – 8:00 PM', 'Saturday: 11:30 AM – 8:00 PM', 'Sunday: Closed']}",http://www.lepetitsao.com/
606,ChIJd56PN-kOyUwRrkW9r7P2H5I,La Boite à Pizza,(450) 659-9659,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 7:30 PM', 'Tuesday: 11:00 AM – 7:30 PM', 'Wednesday: 11:00 AM – 7:30 PM', 'Thursday: 11:00 AM – 7:30 PM', 'Friday: 11:00 AM – 7:30 PM', 'Saturday: 11:00 AM – 7:30 PM', 'Sunday: Closed']}",http://www.boiteapizzabrossard.com/
607,ChIJB-E7cQwQyUwRomwvbFE5DTc,Thai Express,(514) 419-2816,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1030'}}], 'weekday_text': ['Monday: 10:30 AM – 7:30 PM', 'Tuesday: 10:30 AM – 7:30 PM', 'Wednesday: 10:30 AM – 7:30 PM', 'Thursday: 10:30 AM – 7:30 PM', 'Friday: 10:30 AM – 7:30 PM', 'Saturday: 10:30 AM – 7:30 PM', 'Sunday: 10:30 AM – 7:30 PM']}",https://thaiexpress.ca/fr/emplacements/?utm_source=G&utm_medium=LPM&utm_campaign=MTY
608,ChIJgyWa3IMayUwRdaPslDbppVs,Boom J's Cuisine,(514) 730-6524,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30 AM – 9:00 PM', 'Tuesday: 11:30 AM – 9:00 PM', 'Wednesday: 11:30 AM – 9:00 PM', 'Thursday: 11:30 AM – 9:00 PM', 'Friday: 11:30 AM – 9:00 PM', 'Saturday: 11:30 AM – 9:00 PM', 'Sunday: Closed']}",http://www.boomjscuisine.ca/
609,ChIJZzx_NQkRyUwRIGkXR3M4eTs,Tandoori Delicious,(514) 767-3000,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '0430'}}, {'close': {'day': 3, 'time': '1030'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 4:30 AM – 10:30 PM', 'Tuesday: 11:00 AM – 10:30 AM', 'Wednesday: 11:00 AM – 11:00 PM', 'Thursday: 11:00 AM – 11:00 PM', 'Friday: 11:00 AM – 11:00 PM', 'Saturday: 11:00 AM – 11:00 PM', 'Sunday: 11:00 AM – 10:30 PM']}",https://tandoori-delicious.com/
610,ChIJI7ZYn2QQyUwRWAIyqDbqbHM,La Betise - Verdun,(514) 750-8288,"{'open_now': False, 'periods': [{'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 5:00 – 9:00 PM', 'Friday: 5:00 – 9:00 PM', 'Saturday: 5:00 – 9:00 PM', 'Sunday: Closed']}",http://labetise.com/
611,ChIJT0uhRo4PyUwRESYY-nJgwOQ,Sushi Yasu Brossard,(450) 465-8383,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1630'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1630'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 4:30 – 7:30 PM', 'Thursday: 4:30 – 7:30 PM', 'Friday: 4:30 – 7:30 PM', 'Saturday: 4:30 – 7:30 PM', 'Sunday: 4:30 – 7:30 PM']}",http://www.sushiyasu.ca/
612,ChIJT0uhRo4PyUwRslEF3WHPWqk,Golden Bowl,(450) 465-9919,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 7:30 PM', 'Tuesday: 11:00 AM – 7:30 PM', 'Wednesday: 11:00 AM – 7:30 PM', 'Thursday: 11:00 AM – 7:30 PM', 'Friday: 11:00 AM – 7:30 PM', 'Saturday: 11:00 AM – 7:30 PM', 'Sunday: 11:00 AM – 7:30 PM']}",
613,ChIJ5SEzlJUFyUwRHnKvUWKn4pQ,A&W Canada,(438) 983-1251,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 11:00 PM', 'Saturday: 7:00 AM – 11:00 PM', 'Sunday: 7:00 AM – 11:00 PM']}",https://web.aw.ca/
614,ChIJpfvPjD8PyUwRBCCXTEm4X30,IMPAC TACO - Tacos - Resto Mexicain - Churros - Traiteur/Catering,(514) 290-7615,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 5:00 PM', 'Tuesday: 11:00 AM – 5:00 PM', 'Wednesday: 11:00 AM – 5:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 9:00 PM', 'Saturday: 11:00 AM – 5:00 PM', 'Sunday: 11:00 AM – 5:00 PM']}",
615,ChIJV0oDXoQPyUwRS-9T0RU_MC0,Tenka sushi/Izakaya (New Management/ Nouvelle Administration),(450) 648-0041,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: 11:00 AM – 2:00 PM, 3:00 – 9:30 PM', 'Tuesday: Closed', 'Wednesday: 11:00 AM – 2:00 PM, 3:00 – 9:30 PM', 'Thursday: 11:00 AM – 2:00 PM, 3:00 – 9:30 PM', 'Friday: 11:00 AM – 2:00 PM, 3:00 – 9:30 PM', 'Saturday: 11:00 AM – 2:00 PM, 3:00 – 9:30 PM', 'Sunday: 11:00 AM – 2:00 PM, 3:00 – 9:30 PM']}",http://www.tenkasushi.ca/
616,ChIJbSKD3kAayUwR7XiyriJvz2M,Renoir,(514) 788-3038,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0600'}}], 'weekday_text': ['Monday: 6:00 AM – 11:00 PM', 'Tuesday: 6:00 AM – 11:00 PM', 'Wednesday: 6:00 AM – 11:00 PM', 'Thursday: 6:00 AM – 11:00 PM', 'Friday: 6:00 AM – 11:00 PM', 'Saturday: 6:00 AM – 11:00 PM', 'Sunday: 6:00 AM – 11:00 PM']}",https://restaurant-renoir.com/?y_source=1_MTU2Mzc2MzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
617,ChIJCcyIwHAPyUwRVyxGBFNnXv4,Okane Sushi Bar-Brossard,(450) 672-1018,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: 3:00 – 9:30 PM', 'Tuesday: 3:00 – 9:30 PM', 'Wednesday: 3:00 – 9:30 PM', 'Thursday: 11:00 AM – 9:30 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 3:00 – 10:00 PM', 'Sunday: 3:00 – 9:30 PM']}",https://okanesushi.ca/
618,ChIJQX_zqCcPyUwR7vZ6v1L6QG4,Wendy's,(450) 923-8067,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1030'}}], 'weekday_text': ['Monday: 10:30 AM – 11:00 PM', 'Tuesday: 10:30 AM – 11:00 PM', 'Wednesday: 10:30 AM – 11:00 PM', 'Thursday: 10:30 AM – 11:00 PM', 'Friday: 10:30 AM – 12:00 AM', 'Saturday: 10:30 AM – 12:00 AM', 'Sunday: 10:30 AM – 11:00 PM']}",https://locations.wendys.com/canada/qc/brossard/place-portobello-7200-7410-tashereau-blvd?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search&utm_content=EN_CA
619,ChIJLUqFh4AFyUwRvyJde7u4rBE,Sushi Kamikaze,(450) 671-2611,"{'open_now': False, 'periods': [{'close': {'day': 3, 'time': '1830'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 11:30 AM – 6:30 PM', 'Thursday: 11:30 AM – 7:30 PM', 'Friday: 11:30 AM – 7:30 PM', 'Saturday: 11:30 AM – 7:30 PM', 'Sunday: Closed']}",
620,ChIJUfYhiN8byUwRM3uPfKkHwUc,MARCUS Restaurant + Lounge,(514) 843-2525,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 4:00 PM – 1:00 AM', 'Thursday: 4:00 PM – 1:00 AM', 'Friday: 4:00 PM – 1:00 AM', 'Saturday: 4:00 PM – 1:00 AM', 'Sunday: 11:00 AM – 1:00 AM']}",https://www.fourseasons.com/montreal/dining/restaurants/marcus-restaurant-and-terrace?seo=google_local_mqu2_amer
621,ChIJtzSB63YFyUwR4PdnyZIMlZs,Rôtisserie St-Hubert,(514) 385-5555,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 9:00 PM']}",http://www.st-hubert.com/salle-manger/brossard.fr.html?utm_source=G&utm_medium=lpm&utm_campaign=StHubert
622,ChIJF3nn0TkPyUwRw-FMZc4Lvv8,Restaurant Wingo 我的餐廳,(450) 466-3000,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1030'}}], 'weekday_text': ['Monday: 10:30 AM – 9:00 PM', 'Tuesday: 10:30 AM – 9:00 PM', 'Wednesday: 10:30 AM – 9:00 PM', 'Thursday: 10:30 AM – 9:00 PM', 'Friday: 10:30 AM – 10:00 PM', 'Saturday: 10:30 AM – 10:00 PM', 'Sunday: 10:30 AM – 9:00 PM']}",https://instagram.com/restaurantwingo?igshid=blyuvdhien4a
623,ChIJA9p8AX8PyUwREzjMoZK32og,DollarBouffe,(450) 500-0893,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 10:00 AM – 6:00 PM', 'Wednesday: 10:00 AM – 6:00 PM', 'Thursday: 10:00 AM – 6:00 PM', 'Friday: 10:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 6:00 PM', 'Sunday: Closed']}",
624,ChIJT6Z09k4PyUwRI_5AmIePSwM,La Poblanita inc.,(450) 259-0329,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 12:00 – 7:00 PM', 'Wednesday: 12:00 – 7:00 PM', 'Thursday: 12:00 – 9:00 PM', 'Friday: 12:00 – 9:00 PM', 'Saturday: 12:00 – 9:00 PM', 'Sunday: 12:00 – 8:00 PM']}",https://www.facebook.com/March%C3%A9-la-poblanitainc-228091567684224/
